Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,VideoAmt,PhotoAmt,AdoptionSpeed,optimized_word_count,Fee_bins
2,1,266,0,1,7,0,0,2,1,2,1,2,1,2,0,10.0,1,110,0
2,2,265,0,3,1,4,0,2,2,2,3,3,1,2,0,3.0,4,31,0
2,5,292,0,1,2,7,0,2,1,2,1,2,1,1,0,3.0,0,50,0
1,1,128,307,2,1,2,7,2,1,1,1,2,1,1,0,9.0,3,99,0
1,3,119,179,2,5,6,7,2,1,3,1,2,1,1,0,3.0,1,51,0
2,5,251,265,2,1,7,0,2,2,2,2,2,1,1,0,6.0,1,15,5
2,1,266,0,3,3,6,7,2,1,2,2,2,1,3,0,3.0,2,7,0
2,3,266,0,2,2,4,7,1,1,2,1,2,1,1,0,2.0,2,24,0
1,0,218,0,1,2,3,0,1,2,3,3,2,1,1,0,2.0,1,3,0
2,4,299,0,2,1,4,0,1,2,2,1,1,1,1,0,2.0,1,8,2
1,60,179,0,2,7,0,0,2,1,3,3,3,1,1,0,1.0,4,6,0
1,6,179,0,1,2,0,0,1,1,1,3,2,1,1,0,2.0,2,6,4
2,1,266,0,1,1,6,7,2,1,2,2,2,1,1,0,2.0,1,26,0
1,28,215,0,1,2,0,0,3,2,1,1,2,1,1,0,3.0,3,56,0
2,3,299,0,2,2,6,0,1,1,2,1,2,1,1,0,2.0,1,34,0
1,12,117,307,2,2,5,0,2,1,3,3,3,1,1,0,2.0,4,28,0
2,1,300,0,2,4,7,0,2,2,2,2,2,1,1,0,4.0,2,13,0
2,2,266,0,2,2,0,0,1,1,1,1,2,1,1,0,1.0,2,8,1
1,1,307,0,1,7,0,0,2,2,2,1,2,1,1,0,5.0,1,38,0
2,1,266,0,2,3,6,0,2,1,1,1,1,1,1,1,3.0,2,25,0
1,2,307,0,2,1,0,0,2,1,2,1,2,1,1,0,13.0,3,7,0
1,1,307,0,1,1,2,7,2,2,3,3,3,1,1,0,5.0,3,16,0
1,1,307,0,1,1,2,0,2,2,2,2,2,1,1,0,1.0,3,19,0
2,2,265,0,1,4,7,0,2,2,2,1,3,1,1,0,6.0,2,157,0
2,48,266,0,2,1,2,7,2,1,1,1,1,1,1,0,3.0,3,39,0
2,2,266,0,1,1,7,0,3,1,2,2,2,1,1,0,5.0,2,33,0
2,4,266,0,2,7,0,0,2,2,3,3,1,1,1,0,7.0,1,80,0
2,48,265,0,1,1,6,7,3,3,3,3,3,1,1,0,4.0,4,10,1
2,6,266,0,2,2,6,0,1,1,2,2,2,2,1,0,1.0,4,22,0
1,4,307,307,1,2,5,7,2,1,1,1,2,1,1,0,2.0,3,27,0
1,7,307,218,1,1,7,0,1,2,1,1,2,1,1,0,3.0,2,33,0
1,3,307,0,2,1,2,7,2,1,1,1,2,1,1,0,4.0,3,25,0
2,2,285,264,2,6,7,0,2,3,2,2,2,1,1,0,7.0,2,25,5
2,5,266,0,1,6,7,0,1,1,2,1,2,1,1,0,2.0,3,10,0
1,60,189,0,1,1,2,0,3,1,1,1,1,1,1,0,3.0,3,39,5
1,2,239,307,2,2,0,0,2,1,3,3,2,1,1,0,3.0,3,16,0
1,3,307,78,2,1,2,0,2,2,1,1,2,1,1,0,4.0,2,16,0
2,2,266,306,1,1,7,0,1,1,2,2,2,1,1,0,5.0,1,115,0
2,1,266,266,3,1,5,7,2,1,1,1,2,1,2,0,1.0,2,40,0
1,12,307,0,2,4,7,0,2,1,1,1,1,1,1,0,3.0,4,7,0
1,42,205,0,1,5,0,0,1,2,1,1,1,1,1,0,6.0,1,135,0
1,12,128,0,1,7,0,0,1,1,1,1,1,1,1,0,1.0,1,16,0
1,9,179,0,1,2,0,0,1,1,2,1,1,1,2,0,1.0,2,25,4
1,8,307,0,1,2,0,0,2,1,1,1,2,1,1,0,4.0,4,17,0
1,60,82,0,2,2,7,0,2,1,3,1,2,1,1,0,4.0,3,46,5
2,4,266,0,2,5,6,7,2,1,2,2,2,1,1,0,5.0,3,23,1
2,11,266,0,2,3,6,7,2,1,1,1,1,1,1,0,1.0,1,4,0
2,3,265,0,1,5,7,0,2,2,3,3,2,1,1,0,4.0,3,8,0
1,2,307,0,2,1,2,3,2,2,1,1,2,1,1,0,5.0,1,31,0
2,2,266,0,3,1,5,7,1,1,2,1,2,1,3,0,12.0,2,252,1
1,54,205,0,1,6,7,0,1,2,3,3,2,3,1,0,5.0,2,33,0
2,5,292,0,2,7,0,0,2,2,2,1,2,1,1,0,1.0,1,22,0
1,2,307,0,1,2,0,0,2,2,2,2,2,1,1,0,5.0,2,18,0
2,7,264,0,3,1,4,6,1,3,2,2,2,1,2,0,1.0,4,8,0
2,3,265,0,1,1,7,0,1,1,2,2,2,1,1,0,1.0,1,37,0
1,6,179,307,1,2,0,0,1,2,3,3,3,1,1,0,0.0,0,5,0
2,5,266,292,3,1,2,7,1,1,1,1,2,1,4,0,5.0,1,27,0
2,3,266,0,2,1,2,0,2,1,2,2,2,1,2,0,4.0,2,4,0
1,4,307,307,3,2,3,7,1,1,3,3,3,1,5,0,8.0,4,11,0
2,1,266,0,3,1,4,6,2,1,2,2,2,1,4,1,7.0,1,43,1
2,12,265,299,1,1,0,0,2,2,1,1,1,1,1,0,5.0,3,19,0
1,12,307,0,2,2,3,4,2,2,3,3,1,1,1,0,1.0,3,26,0
2,3,299,285,3,1,3,7,2,1,2,1,2,1,3,0,1.0,1,4,0
2,1,266,0,3,1,3,0,1,1,2,1,2,1,5,0,1.0,4,19,0
1,4,307,0,2,2,7,0,2,2,1,3,3,1,1,0,1.0,3,4,0
2,4,266,0,1,3,0,0,1,1,2,2,2,1,1,0,3.0,2,51,0
2,3,266,0,1,1,7,0,2,1,1,1,1,1,1,0,13.0,4,35,0
2,3,266,0,3,6,0,0,2,1,1,1,2,1,2,0,4.0,3,73,2
1,1,307,307,2,1,2,0,2,2,2,1,2,1,1,0,5.0,2,22,0
1,24,72,307,2,5,7,0,2,1,1,1,1,1,1,0,4.0,4,52,0
2,2,265,0,3,5,7,0,2,2,2,2,2,1,2,1,4.0,1,21,0
2,10,265,0,1,4,7,0,3,2,1,1,2,2,1,0,3.0,3,17,0
2,2,247,0,3,1,3,7,1,2,2,1,2,1,2,0,3.0,1,8,0
1,2,307,0,1,1,2,0,2,1,2,2,2,1,1,1,4.0,4,39,0
1,3,307,129,2,2,7,0,2,1,2,1,2,1,1,0,10.0,3,64,0
1,2,307,307,2,2,0,0,2,1,1,1,2,1,1,0,3.0,2,23,0
1,5,307,0,1,2,5,0,1,1,3,3,3,1,1,0,1.0,3,47,0
1,72,178,0,1,2,3,7,1,3,1,1,2,1,1,0,5.0,2,72,5
2,6,266,0,2,2,4,5,1,1,1,1,2,1,1,0,3.0,0,41,0
1,38,128,0,1,2,7,0,1,1,1,1,1,1,1,0,2.0,2,17,0
2,1,241,242,2,4,5,7,2,3,3,3,3,1,1,0,3.0,1,6,0
2,1,265,265,3,1,6,7,1,1,2,2,2,1,2,0,6.0,2,158,0
1,78,307,0,1,2,0,0,3,1,1,1,3,1,1,0,5.0,4,106,0
2,3,299,0,1,2,6,0,1,2,2,1,2,1,1,0,3.0,2,139,0
1,2,307,0,1,1,2,7,2,3,2,2,2,1,1,0,6.0,0,26,0
2,12,243,0,1,1,7,0,2,2,2,2,2,2,1,0,5.0,4,36,1
1,6,213,205,2,1,2,7,2,2,1,1,2,1,2,0,7.0,4,5,1
2,1,266,0,2,6,7,0,2,1,1,1,2,1,3,0,1.0,2,22,0
2,2,265,299,1,1,2,6,2,2,1,1,2,1,1,0,7.0,1,150,0
1,36,189,307,1,1,0,0,3,1,3,3,3,1,1,0,1.0,4,98,5
2,17,266,0,3,1,4,5,2,2,2,3,1,1,6,0,2.0,1,5,0
1,2,307,0,2,1,7,0,2,2,1,1,2,1,3,0,4.0,4,42,0
1,4,307,109,2,1,2,0,2,2,2,1,2,3,1,0,0.0,4,33,2
1,18,17,218,2,5,0,0,1,2,3,1,3,1,1,0,4.0,3,132,2
1,1,307,0,2,1,2,7,2,2,2,1,2,1,1,0,2.0,1,2,0
2,3,266,266,3,1,6,7,2,2,3,3,3,1,6,0,4.0,4,30,0
1,2,307,307,1,1,0,0,2,2,1,1,2,1,1,0,3.0,1,2,0
1,12,205,0,1,1,2,0,1,3,3,3,3,2,1,0,5.0,4,65,0
1,36,100,0,2,4,0,0,1,1,2,2,3,2,1,0,1.0,1,25,0
2,1,266,0,1,4,0,0,1,1,2,2,2,1,3,0,3.0,2,38,1
2,2,266,266,2,1,7,0,2,2,2,2,2,1,1,0,3.0,2,15,0
1,6,307,0,2,1,2,0,2,2,1,1,2,1,1,0,5.0,4,34,0
1,12,307,0,2,1,2,4,2,1,1,1,1,1,1,0,1.0,3,6,0
1,24,307,0,1,1,7,0,2,2,1,1,2,1,1,0,2.0,4,12,0
2,2,243,0,2,7,0,0,1,1,2,2,1,1,1,0,4.0,4,28,2
2,2,299,266,1,2,3,7,2,1,2,1,2,1,2,0,13.0,2,251,0
2,2,265,0,3,1,5,7,2,2,2,2,2,1,2,0,1.0,1,9,0
1,5,218,0,1,2,7,0,2,1,1,1,1,1,1,0,7.0,2,52,0
1,1,205,212,3,1,7,0,2,2,2,2,2,1,5,0,0.0,1,24,0
2,4,265,0,1,7,0,0,2,2,3,3,3,1,2,0,5.0,2,10,0
1,6,307,0,1,2,7,0,2,1,1,1,2,1,1,0,3.0,4,7,0
2,1,264,0,2,1,6,0,1,3,2,2,2,1,1,0,2.0,1,50,0
1,4,307,0,2,2,0,0,2,1,1,1,1,1,1,0,6.0,4,62,0
2,2,265,265,1,7,0,0,2,2,1,1,2,2,1,0,9.0,2,45,0
1,7,307,307,2,2,7,0,2,1,1,1,2,1,1,0,2.0,4,19,0
1,5,307,0,2,2,0,0,2,2,2,2,2,1,1,0,3.0,4,30,0
2,14,292,285,3,1,3,6,1,1,3,1,1,1,5,0,4.0,4,35,2
1,3,307,0,2,2,5,0,2,2,2,2,2,1,1,2,3.0,4,45,0
2,1,265,0,1,3,6,7,2,2,2,1,2,1,2,1,9.0,1,55,0
2,3,266,0,2,5,0,0,2,1,1,1,2,1,2,0,3.0,4,101,0
2,3,295,0,3,1,2,4,2,2,2,2,2,1,4,0,1.0,4,5,0
1,1,307,0,2,2,0,0,2,1,2,2,2,1,1,3,4.0,2,64,0
1,1,307,307,1,1,2,0,2,2,2,1,2,1,1,0,1.0,3,3,0
1,84,205,0,1,2,6,7,1,3,1,1,1,1,1,0,3.0,2,37,4
1,2,307,0,3,1,2,7,2,1,2,2,2,1,6,0,12.0,3,26,0
1,1,307,307,2,7,0,0,3,1,2,1,2,1,3,0,4.0,3,35,1
1,2,307,0,2,7,0,0,2,2,1,1,2,1,1,1,13.0,2,30,0
2,2,266,266,3,3,7,0,1,1,2,2,2,1,5,0,3.0,1,27,0
2,12,266,0,2,7,0,0,2,1,3,3,3,1,1,0,5.0,1,26,0
2,2,264,265,1,1,2,6,2,2,2,1,2,1,1,0,6.0,3,125,1
2,2,266,0,1,1,6,7,1,1,2,2,2,1,1,0,4.0,2,26,0
2,3,266,0,1,1,7,0,1,1,2,1,2,1,1,0,9.0,1,24,0
1,48,307,0,2,1,2,5,2,1,1,1,1,1,2,0,2.0,3,145,0
2,2,292,266,3,1,3,0,1,2,2,2,2,1,3,0,8.0,1,22,0
1,4,307,0,2,7,0,0,2,2,2,2,2,1,1,0,7.0,1,158,0
1,2,213,307,1,2,0,0,2,1,1,1,1,1,5,0,3.0,4,57,0
2,4,266,0,1,1,7,0,2,1,2,2,2,1,1,0,3.0,1,39,0
1,4,307,0,1,5,0,0,2,2,2,2,2,1,1,0,2.0,3,19,0
1,1,307,0,2,1,2,0,2,1,2,1,2,1,1,1,5.0,2,153,0
1,17,50,44,1,2,0,0,3,1,1,1,1,1,1,0,2.0,1,63,5
1,2,42,0,2,4,5,0,1,1,2,1,2,1,1,0,9.0,2,38,5
2,14,266,292,1,2,5,0,2,1,1,2,2,1,1,0,1.0,1,7,0
1,1,307,0,1,1,2,0,2,1,2,1,2,1,1,0,2.0,1,25,0
1,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,1.0,1,3,0
2,24,242,0,2,2,6,7,2,3,1,1,1,1,1,1,10.0,3,182,5
2,3,265,0,3,1,3,7,1,2,1,1,2,1,5,0,0.0,3,46,0
1,1,307,0,2,1,2,5,2,2,3,3,3,1,1,0,3.0,4,15,0
1,2,307,0,2,5,0,0,2,1,2,2,2,1,1,0,2.0,1,76,0
1,12,307,307,1,1,5,0,2,1,1,1,1,1,1,0,3.0,4,13,0
2,3,266,266,1,3,7,0,2,1,2,1,2,1,1,0,5.0,3,24,0
2,5,266,0,1,6,7,0,2,1,1,1,1,1,2,0,8.0,4,123,0
1,3,307,0,2,1,5,7,2,2,2,2,2,1,2,0,4.0,3,12,0
2,2,266,299,3,2,3,6,1,1,2,2,2,1,2,1,8.0,2,288,0
1,24,152,0,2,2,0,0,1,1,3,3,2,1,1,0,0.0,2,4,0
1,10,152,0,1,1,2,0,1,1,1,1,1,1,2,0,5.0,1,37,1
2,2,299,0,1,1,7,0,2,1,2,2,2,1,1,0,9.0,1,12,0
2,3,266,0,1,3,0,0,2,1,2,1,2,1,1,0,1.0,1,46,0
1,2,307,0,1,1,7,0,2,1,1,1,2,1,1,0,8.0,2,25,0
2,4,266,0,3,1,2,7,1,1,2,2,2,1,4,0,2.0,4,24,0
2,5,266,247,3,1,2,7,2,1,2,1,2,1,2,0,9.0,3,58,1
2,3,266,266,3,1,6,7,1,1,2,2,2,1,5,0,4.0,2,5,0
1,2,307,0,2,1,5,0,2,1,1,1,2,1,1,0,6.0,2,35,0
1,5,204,307,1,2,5,0,3,1,3,3,3,1,1,0,3.0,2,30,0
1,3,307,0,1,1,4,0,2,1,2,1,3,1,1,0,7.0,3,71,0
2,25,266,0,3,1,4,7,3,1,2,1,2,1,4,0,4.0,3,37,0
2,4,266,0,2,2,3,4,1,1,2,1,2,1,1,0,1.0,2,2,0
1,1,307,0,2,1,7,0,2,2,2,2,2,1,1,0,4.0,2,36,0
2,2,266,0,2,1,2,6,1,1,2,2,2,1,1,0,2.0,3,48,0
2,3,266,0,2,1,2,3,1,1,2,3,2,1,1,0,5.0,4,71,0
2,9,266,0,2,5,0,0,2,1,2,2,2,1,1,0,2.0,2,3,0
2,3,266,0,1,3,0,0,2,1,1,1,2,1,1,0,6.0,3,13,0
2,24,266,0,1,6,7,0,2,1,3,3,1,1,1,0,2.0,2,76,0
1,4,307,0,2,1,2,3,2,2,2,2,3,1,1,0,2.0,4,7,0
2,4,265,0,2,5,0,0,2,2,1,1,2,1,1,0,3.0,4,15,0
2,2,265,0,2,2,5,7,2,2,2,1,2,1,1,2,4.0,2,184,0
2,7,266,0,2,1,2,7,2,1,1,1,1,1,1,0,3.0,2,67,0
2,7,254,266,2,1,4,7,2,1,1,1,1,1,1,0,3.0,1,67,1
2,3,299,0,1,4,7,0,2,1,3,3,3,1,1,0,4.0,2,6,0
2,1,266,0,1,1,2,7,1,1,2,2,2,1,1,0,4.0,4,32,0
2,2,266,0,1,1,2,0,1,1,2,2,2,1,1,0,4.0,2,31,0
1,9,307,0,1,2,7,0,2,1,1,1,1,1,1,0,6.0,4,36,0
1,24,307,307,2,1,2,7,2,2,3,1,3,1,1,0,1.0,3,44,0
2,21,265,0,1,1,2,6,2,2,1,1,1,1,1,0,2.0,2,42,0
2,48,299,0,2,7,0,0,2,1,3,3,1,1,1,0,2.0,4,19,0
1,1,307,307,1,1,2,0,2,2,2,2,2,1,1,0,1.0,3,2,0
2,12,266,0,2,1,7,0,2,1,2,1,2,1,1,0,1.0,3,43,0
2,6,266,0,2,3,4,7,1,1,1,1,2,1,1,0,4.0,3,20,0
2,3,266,0,1,1,6,7,1,1,2,2,2,1,1,0,1.0,1,44,0
1,6,307,0,2,1,0,0,3,1,2,2,2,2,1,0,2.0,4,4,0
2,5,264,0,2,6,7,0,2,2,1,1,2,1,1,0,3.0,1,2,0
2,2,265,0,3,3,4,0,2,2,2,2,2,1,3,0,4.0,2,10,0
1,3,307,307,1,2,0,0,2,1,1,3,1,1,1,0,1.0,4,61,0
1,24,179,0,1,7,0,0,1,1,1,1,1,1,1,0,1.0,1,83,0
2,3,266,0,1,1,7,0,1,1,2,1,2,1,1,0,5.0,2,43,0
1,1,307,307,2,1,2,0,2,1,1,1,2,1,1,0,4.0,2,7,0
1,3,103,307,1,5,6,0,3,1,2,2,2,1,1,0,1.0,2,11,0
1,1,75,307,3,1,2,5,1,2,3,3,3,1,6,0,2.0,4,107,0
2,2,266,0,2,1,4,7,1,1,2,1,2,1,1,0,7.0,2,34,0
2,2,266,303,1,1,3,0,1,1,2,1,2,1,1,0,1.0,4,21,0
2,2,254,0,3,4,7,0,2,2,2,2,2,1,4,1,10.0,1,14,0
1,3,307,0,1,2,0,0,2,1,1,1,2,1,1,0,1.0,2,16,0
1,2,307,218,1,1,2,0,2,2,1,1,2,1,1,0,4.0,1,42,0
1,3,307,0,2,1,7,0,2,1,2,1,2,1,1,0,3.0,4,36,0
2,2,266,0,1,3,5,0,2,1,2,1,2,1,1,0,10.0,2,6,0
1,3,218,119,2,2,0,0,2,2,1,1,1,1,1,0,2.0,2,27,0
1,36,307,307,1,1,0,0,2,2,1,1,1,1,1,0,1.0,4,4,3
2,1,264,0,3,1,2,4,1,1,2,2,2,1,3,0,3.0,0,7,0
1,2,31,307,1,1,7,0,2,1,3,3,2,1,1,0,2.0,3,15,0
1,2,69,307,2,1,0,0,2,1,3,1,2,1,1,0,5.0,2,28,0
1,12,307,109,1,2,3,0,2,2,1,1,1,1,1,0,4.0,3,84,0
1,4,307,0,1,4,7,0,2,1,1,1,2,1,2,0,6.0,2,5,0
2,5,288,266,2,4,6,7,2,1,2,1,2,1,1,0,2.0,2,49,0
2,3,264,0,1,2,7,0,3,3,2,1,2,1,1,0,4.0,1,47,1
1,2,307,0,2,2,7,0,2,1,2,2,2,1,1,0,3.0,2,35,0
1,48,109,307,2,2,3,0,2,2,1,1,2,1,1,0,3.0,1,63,0
1,60,307,0,1,2,5,7,2,2,3,3,3,1,1,0,2.0,4,86,0
1,3,307,0,1,1,2,7,1,1,2,2,2,2,6,0,9.0,2,83,0
1,3,307,0,2,1,0,0,2,1,2,1,2,1,1,0,2.0,4,21,0
2,1,266,0,2,2,3,4,1,1,2,1,2,1,4,0,2.0,2,43,0
2,3,265,0,3,1,4,7,2,2,2,2,2,1,4,0,1.0,4,86,0
2,0,266,0,3,5,7,0,1,1,2,2,2,1,5,0,7.0,1,95,0
2,4,265,0,2,1,4,7,1,2,3,3,3,1,1,0,6.0,3,2,0
1,12,20,213,1,1,2,7,2,1,1,1,1,1,1,0,2.0,4,19,0
1,1,307,307,1,1,2,0,2,1,2,1,2,1,1,1,10.0,3,39,3
1,4,307,141,1,1,2,0,2,1,2,2,2,1,1,0,2.0,2,15,0
1,2,307,0,2,1,5,0,2,1,2,2,2,1,1,0,8.0,1,92,0
2,2,264,0,2,1,2,6,1,3,2,2,2,1,1,0,5.0,0,8,0
1,15,109,141,2,3,5,0,2,1,3,1,3,1,1,0,3.0,3,58,0
2,5,266,0,2,2,4,0,2,2,1,1,1,1,2,0,2.0,1,16,1
1,3,307,0,3,2,0,0,3,1,2,2,2,1,3,0,1.0,2,36,0
1,3,190,0,2,1,7,0,4,2,1,2,2,2,1,0,4.0,1,69,0
2,12,266,0,1,2,3,7,2,2,2,1,2,1,1,1,4.0,4,75,0
2,4,292,0,1,1,2,7,1,1,2,1,2,1,1,0,5.0,4,116,1
2,3,266,303,2,1,2,5,2,1,1,1,2,1,1,0,6.0,1,111,0
2,2,266,0,3,5,7,0,3,1,2,1,2,1,4,0,3.0,0,64,1
1,4,307,307,2,1,0,0,2,1,1,1,2,1,1,0,2.0,4,12,2
1,1,307,307,1,7,0,0,3,1,2,1,2,1,1,0,1.0,1,36,1
2,3,265,0,2,1,2,7,1,2,2,1,2,1,1,0,3.0,4,4,1
1,24,307,0,1,1,2,3,2,2,1,1,1,1,1,0,13.0,3,298,0
1,3,307,0,1,5,0,0,2,1,2,1,2,1,1,0,3.0,1,10,0
1,1,307,0,3,1,5,7,2,1,2,2,2,1,4,0,4.0,1,37,1
2,4,292,266,2,1,5,6,1,1,2,1,2,1,1,0,1.0,1,6,0
1,2,307,0,2,2,7,0,2,1,1,1,2,1,2,0,3.0,1,61,0
1,1,81,307,2,1,2,0,2,1,2,2,2,1,1,0,1.0,1,74,0
1,9,307,0,2,1,2,0,2,1,3,3,3,3,1,0,7.0,3,145,0
2,1,265,0,1,2,3,5,2,2,3,3,3,1,1,0,7.0,4,68,0
1,48,128,0,1,2,7,0,2,1,1,1,2,1,1,0,2.0,3,6,0
1,2,307,0,3,2,5,0,2,2,1,1,2,1,6,3,13.0,2,33,0
2,5,266,0,2,1,0,0,2,1,2,1,2,1,1,0,1.0,4,9,0
1,72,179,0,1,2,5,0,2,1,3,3,3,1,1,0,2.0,4,6,4
1,72,179,0,2,5,0,0,1,1,2,2,2,1,1,0,1.0,3,18,4
1,1,307,0,3,1,2,7,2,1,2,1,2,1,4,0,7.0,4,102,0
2,4,266,0,3,1,4,7,2,1,2,1,2,1,2,0,4.0,4,68,1
2,4,266,0,2,3,4,7,1,1,2,2,2,1,1,0,1.0,2,28,0
1,21,205,0,1,2,5,7,1,3,1,1,2,1,1,0,2.0,2,93,4
2,2,265,0,3,3,7,0,1,2,2,1,2,1,2,0,5.0,1,88,2
2,24,247,0,1,2,3,4,2,2,3,3,3,1,1,0,1.0,4,25,0
1,1,307,0,3,1,0,0,2,1,2,2,2,1,6,1,3.0,2,4,0
1,17,182,0,1,7,0,0,2,1,1,1,2,1,1,0,1.0,1,31,0
2,38,266,0,2,1,3,7,3,1,1,1,3,1,1,0,1.0,4,23,0
1,2,307,0,2,1,0,0,2,1,1,1,2,1,1,0,4.0,4,18,0
1,48,179,179,2,5,0,0,1,1,3,3,3,1,1,0,1.0,1,58,4
2,2,266,0,3,1,7,0,2,1,2,2,2,1,3,0,1.0,2,9,0
1,24,109,0,2,4,5,0,2,2,2,2,1,1,1,0,2.0,1,5,5
1,3,204,307,2,2,0,0,2,1,1,1,2,1,1,0,3.0,3,18,0
1,12,307,0,1,2,3,0,2,1,1,1,2,1,1,0,5.0,2,2,0
2,2,266,0,3,1,6,0,1,1,2,2,2,1,6,0,5.0,4,15,0
1,14,205,0,2,3,7,0,1,2,1,1,3,1,1,0,6.0,1,33,5
2,96,289,0,2,6,0,0,4,2,1,1,1,1,3,0,3.0,4,15,0
2,5,282,264,3,1,6,7,2,2,1,1,3,1,3,0,6.0,3,10,0
1,24,179,0,1,7,0,0,1,2,3,3,3,1,1,0,3.0,3,20,0
2,12,265,0,2,7,0,0,2,2,3,3,3,1,1,0,4.0,4,2,0
1,7,307,206,2,1,7,0,2,1,1,1,2,1,1,0,3.0,4,19,2
2,3,266,0,2,7,0,0,2,2,3,3,2,1,1,0,3.0,2,47,1
2,10,266,0,2,6,7,0,1,1,2,1,1,1,1,0,1.0,2,37,0
2,6,266,0,2,2,0,0,2,1,1,1,2,1,1,0,2.0,2,46,0
1,48,128,0,2,2,7,0,1,1,1,1,2,1,1,0,0.0,4,16,0
2,5,265,0,2,2,7,0,1,2,1,1,1,1,1,0,1.0,1,26,1
2,9,265,0,1,1,6,0,2,2,2,2,2,1,1,0,1.0,1,46,0
2,12,265,0,1,1,0,0,3,2,3,3,3,1,1,0,1.0,2,18,0
2,8,264,0,1,4,7,0,2,3,2,1,2,1,1,0,5.0,2,84,0
1,2,307,0,2,1,5,7,2,2,2,2,2,1,1,0,5.0,1,38,0
2,3,266,0,1,4,7,0,2,1,2,1,2,1,1,0,2.0,1,20,1
2,12,307,0,2,1,7,0,2,1,1,1,1,1,1,0,3.0,4,4,0
2,7,265,0,1,2,7,0,3,2,2,3,2,1,1,0,5.0,2,77,0
1,24,49,307,2,5,0,0,2,1,1,1,1,1,1,0,5.0,3,43,0
2,8,266,0,2,7,0,0,2,1,3,3,3,1,1,0,3.0,2,3,0
1,2,307,0,2,2,0,0,1,1,2,2,2,1,1,0,1.0,4,6,0
1,36,141,307,2,7,0,0,2,1,1,1,1,1,1,0,4.0,4,67,3
2,1,254,0,2,1,4,6,3,2,2,2,2,1,1,0,4.0,1,4,0
1,60,213,69,1,3,5,0,2,2,1,1,2,1,1,0,2.0,4,61,0
2,3,285,0,2,1,6,0,1,3,2,2,2,1,1,0,1.0,1,2,0
1,1,307,0,2,2,0,0,2,2,2,1,2,1,4,0,12.0,2,36,0
1,2,307,0,1,1,2,0,2,2,1,1,2,1,1,0,2.0,3,30,0
1,24,307,0,1,4,7,0,2,1,3,3,3,1,1,0,1.0,4,11,0
2,24,292,265,2,2,5,7,2,2,1,1,1,1,1,0,2.0,2,34,0
2,2,266,0,2,7,0,0,2,1,2,2,2,1,1,0,2.0,1,14,0
2,12,251,0,2,6,0,0,2,1,3,3,3,1,1,0,3.0,1,14,0
2,1,299,0,2,1,2,7,1,1,2,1,2,1,1,0,2.0,1,9,0
1,2,307,0,2,1,2,5,2,1,2,2,2,1,2,0,2.0,1,24,0
1,2,307,0,2,2,0,0,2,1,2,2,2,1,1,0,1.0,1,40,0
1,2,307,0,1,2,5,0,2,1,1,1,1,1,1,0,1.0,2,11,0
1,36,200,192,3,2,7,0,2,1,3,3,3,1,2,0,5.0,4,78,4
1,2,307,218,2,1,2,7,2,1,2,1,2,1,2,0,10.0,4,40,0
1,3,307,0,2,1,7,0,2,1,1,1,2,1,1,0,1.0,2,13,0
1,24,240,0,1,1,2,0,1,1,3,3,3,1,1,0,1.0,0,39,0
1,60,179,0,1,2,0,0,2,2,1,2,2,1,1,0,2.0,3,28,0
1,48,307,0,1,1,7,0,2,1,1,1,3,1,1,0,2.0,4,11,0
2,6,266,0,2,1,4,7,1,1,2,1,1,1,1,0,1.0,2,32,0
1,6,307,307,2,1,2,0,3,1,1,1,2,1,1,0,3.0,4,37,1
1,1,307,0,1,1,2,0,2,1,1,1,2,1,1,0,6.0,3,26,0
1,36,179,0,2,5,0,0,1,1,1,1,3,1,1,0,1.0,4,44,5
2,1,265,0,3,1,3,7,1,1,2,2,2,1,4,0,1.0,1,8,0
1,84,307,0,2,2,7,0,1,1,1,1,1,1,1,0,2.0,4,75,0
1,2,307,0,1,7,0,0,2,1,2,1,2,1,1,0,9.0,3,55,0
2,3,283,0,1,2,5,0,1,2,2,2,2,1,1,0,9.0,2,62,0
2,1,265,0,1,1,7,0,1,1,2,1,2,1,1,1,13.0,1,56,0
2,1,266,266,2,4,7,0,1,2,1,1,2,2,1,0,10.0,3,42,1
1,9,195,307,1,2,0,0,1,1,1,1,2,1,1,0,4.0,4,50,1
2,9,306,266,1,1,7,0,2,1,1,1,1,1,1,0,4.0,2,20,0
1,2,307,0,2,2,5,7,2,2,2,2,2,1,4,0,5.0,2,9,0
1,2,307,307,1,1,2,0,2,2,2,1,2,1,1,0,3.0,2,2,0
1,7,307,0,2,7,0,0,2,1,2,2,1,1,1,0,5.0,4,26,0
2,12,292,0,2,2,5,7,2,1,2,2,2,1,1,0,2.0,4,92,0
1,0,307,0,1,1,2,3,3,1,2,2,2,1,5,0,7.0,2,14,0
1,24,205,0,1,2,7,0,1,2,1,2,2,1,1,0,3.0,1,15,2
1,11,307,0,2,3,0,0,2,2,1,1,1,1,1,0,2.0,2,7,0
1,3,307,0,2,2,0,0,2,1,1,1,2,1,1,0,1.0,3,16,0
1,12,307,0,1,1,7,0,2,1,1,1,2,1,1,0,3.0,4,16,5
2,3,266,0,1,4,7,0,2,1,2,2,2,1,1,0,1.0,1,29,0
